index,pixel_id,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,longitude,latitude
551,551,0.369855288,0.388841898,0.406109875,0.194142768,0.333247237,0.786054631,0.356804231,-0.035615851,0.625953355,0.796126967,0.20027386,0.568302466,0.068974258,0.328138926,0.411925182,0.50506142,0.668298102,0.482355754,0.30133212,0.260483756,0.327036327,0.463974244,0.305922797,0.120744997,0.660919428,-0.039421918,0,-0.119636382,0.175127793,-0.06447669,0.56077739,0.41688057,0.259119675,0.596804494,0.289765878,0.133841,0.741755694,105.6320409,20.31032467
552,552,0.37954653,0.400648509,0.390892203,0.230172803,0.347814996,0.78749065,0.363883748,0.021947788,0.640647235,0.795425131,0.199274123,0.586032724,0.041362934,0.337528099,0.535313756,0.517930408,0.614632975,0.485768873,0.257881108,0.263566977,0.33894635,0.472016383,0.409490346,0.12294155,0.644889387,-0.020065374,0,-0.11615419,0.179144496,-0.055368041,0.552989259,0.415952486,0.25624688,0.554691691,0.263899371,0.150533978,0.745501627,105.6323104,20.31032467
553,553,0.374688199,0.402351475,0.397176026,0.206579879,0.361948658,0.794669239,0.366884057,-0.023983336,0.638239095,0.797964513,0.206622619,0.589520691,0.025267562,0.34234984,0.538072387,0.531425674,0.599567982,0.488591314,0.311369195,0.268531309,0.338905823,0.473051374,0.418679825,0.122609088,0.625054903,0.202401978,0,-0.227982234,0.193879759,-0.043797452,0.55858233,0.455240396,0.246821205,0.511521008,0.265739411,0.131159206,0.730377084,105.6325798,20.31032467
554,554,0.372688678,0.40459313,0.407610558,0.218229599,0.376032213,0.786300334,0.359184009,-0.021158883,0.626356201,0.796925079,0.211589677,0.594981644,0.016920742,0.347211848,0.399500137,0.529872801,0.591901661,0.478257165,0.307495509,0.258225492,0.333796776,0.481316115,0.421428503,0.122674597,0.605197275,0.230760221,0,-0.227625532,-0.306540705,-0.058763959,0.590921889,0.469112136,0.732088348,0.437690329,0.256511028,0.107881489,0.72985803,105.6328493,20.31032467
555,555,0.384060388,0.402386463,0.409933637,0.227267192,0.370111903,0.79868004,0.361070268,-0.023570092,0.634663614,0.798781279,0.195834408,0.606915523,0.028625777,0.346701053,0.408757755,0.541016105,0.566238723,0.388505031,0.311664307,0.327594327,0.328609379,0.479892011,0.439398874,0.116466097,0.614686279,0.260335663,0,-0.114912057,-0.304565986,-0.056784488,0.593526543,0.460733316,0.710718772,0.373346324,0.253319425,0.100090756,0.780561653,105.6331188,20.31032467
556,556,0.382190196,0.411616189,0.396706735,0.223376201,0.366258124,0.800982234,0.361406249,-0.042226967,0.652553667,0.803691257,0.197419364,0.611753841,0.062699381,0.350541051,0.42026085,0.565049533,0.533781747,0.397760408,0.244459567,0.336477074,0.336808505,0.476138235,0.487031047,0.120264582,0.611196369,0.253751304,0,-0.114392963,-0.29476687,-0.061521516,0.562975628,0.458667852,0.261929181,0.368565575,0.258988673,0.096447947,0.844347298,105.6333883,20.31032467
557,557,0.38725129,0.411568328,0.37473585,0.334221948,0.374290218,0.802880812,0.363443997,-0.057036402,0.667016793,0.798706898,0.207175156,0.623383109,0.084863452,0.346972765,0.413468994,0.586907527,0.568462897,0.43804344,0.221715562,0.345381693,0.335064106,0.531820631,0.504992371,0.124452097,0.599643988,0.241520213,0,-0.114202882,-0.279511662,-0.051376708,0.559298758,0.441342745,0.261657305,0.393490903,0.264850208,0.10332024,0.868528284,105.6336578,20.31032467
558,558,0.391561851,0.397305183,0.369529562,0.447917122,0.378873448,0.789652899,0.358838193,-0.064492153,0.660765467,0.808522577,0.24038784,0.622041147,0.101957205,0.343573192,0.38896335,0.578489975,0.588472892,0.496879757,0.284107093,0.357475667,0.351096772,0.525271049,0.504450441,0.124452097,0.585376541,0.25233375,0,-0.116196231,-0.296712013,-0.051999434,0.52029368,0.435526807,0.271598019,0.394881356,0.278366119,0.108195377,0.891917408,105.6339273,20.31032467
559,559,0.345247172,0.395475622,0.353093957,0.464842411,0.37978882,0.794399019,0.358553667,0.017890865,0.652240447,0.797671249,0.282461574,0.617139641,0.12783173,0.321554307,0.364957057,0.559914546,0.533261318,0.516217287,0.38866765,0.361635535,0.357056096,0.522740745,0.492333126,0.126347572,0.555948687,0.280566631,0,-0.116557492,-0.316549282,-0.056861093,0.397781381,0.425661224,0.265667053,0.414945388,0.267895212,0.111474578,0.923521385,105.6341968,20.31032467
560,560,0.300800542,0.383501121,0.362200133,0.462584073,0.366910128,0.78064984,0.355792991,0.039879808,0.649357777,0.773169572,0.253024715,0.59640034,0.195307209,0.311211962,0.372180675,0.551822767,0.489078975,0.556445265,0.420485998,0.367201131,0.345757765,0.517542751,0.454794903,0.126300413,0.522917476,0.355773606,0,-0.111999654,-0.308506718,-0.045950748,0.357528741,0.409189255,0.267631674,0.458215666,0.2618492,0.11524324,0.930282206,105.6344663,20.31032467
561,561,0.268073351,0.384671244,0.366313038,0.472248834,0.368205749,0.782659379,0.350497458,0.050197639,0.650170374,0.804167418,0.219746424,0.598030936,0.193316293,0.30232356,0.482280263,0.558954025,0.476565464,0.554082099,0.434174132,0.380195463,0.332838298,0.519618715,0.535111737,0.120709345,0.530812988,0.395676664,0,-0.100279758,-0.294738097,-0.051851392,0.135526671,0.423931735,0.273134716,0.473808979,0.260397825,0.103460889,0.875972356,105.6347358,20.31032467
562,562,0.268073351,0.384671244,0.366313038,0.472248834,0.368205749,0.782659379,0.350497458,0.050197639,0.650170374,0.804167418,0.219746424,0.598030936,0.193316293,0.30232356,0.482280263,0.558954025,0.476565464,0.554082099,0.434174132,0.380195463,0.332838298,0.519618715,0.535111737,0.120709345,0.530812988,0.395676664,0,-0.100279758,-0.294738097,-0.051851392,0.135526671,0.423931735,0.257253968,0.473808979,0.260397825,0.103460889,0.875972356,105.6350053,20.31032467
563,563,0.207313792,0.388632497,0.364878109,0.486355872,0.363283903,0.778725078,0.353601229,0.055858607,0.645928755,0.802336737,0.209553231,0.595200018,0.192248208,0.313752607,0.524732464,0.553966801,0.491964962,0.52058118,0.417125889,0.376007618,0.22870748,0.511101131,0.557529545,0.116398195,0.535048815,0.394814487,0,-0.08237935,-0.302553544,-0.058972206,0.152815264,0.42387758,0.261122058,0.508196193,0.265775955,0.102209896,0.900981416,105.6352748,20.31032467
564,564,0.186458292,0.38779589,0.361624539,0.478077085,0.377253922,0.78879238,0.355396241,0.066532099,0.6487097,0.808740247,0.216698817,0.609740717,0.19467474,0.327610319,0.572972225,0.553819854,0.474783458,0.539437052,0.40956199,0.373188982,0.237962146,0.513857073,0.55193679,0.126125965,0.528407951,0.431333817,0,-0.048390415,-0.312486112,0.251540471,0.157140004,0.406526391,0.26319978,0.56198865,0.279886838,0.096999178,0.870302791,105.6355443,20.31032467
565,565,0.17138756,0.387328906,0.356122129,0.481733525,0.382505075,0.784666106,0.356720446,0.056849456,0.656220795,0.806861333,0.209385984,0.605239739,0.193633245,0.333893787,0.591039831,0.544210584,0.473417136,0.593379799,0.41551836,0.390389151,0.244192844,0.517884611,0.537784271,0.128065586,0.524037375,0.441037829,0,0.011694863,-0.328800226,0.251043102,0.149654321,0.370888224,0.051507837,0.57519432,0.254000799,0.089969334,0.90927609,105.6358138,20.31032467
566,566,0.188661489,0.393164521,0.352786001,0.489954033,0.373805695,0.7869357,0.356919397,0.041457038,0.649220211,0.797225239,0.197652933,0.608752848,0.193633245,0.329666305,0.599659722,0.558040317,0.455707553,0.605113654,0.403804715,0.407793913,0.248033426,0.532438069,0.507431707,0.124328486,0.520094029,0.431623627,0,0.07113163,0.064028424,-0.061089118,0.345832719,0.357876753,0.051507837,0.520316917,0.268748218,0.091456416,0.903686744,105.6360833,20.31032467
567,567,0.208824918,0.397962562,0.363996135,0.478068303,0.35525434,0.77680654,0.348971673,0.036495865,0.648027864,0.786155618,0.168037992,0.599918541,0.190059974,0.312575298,0.584259071,0.559754945,0.462460206,0.605102984,0.365733487,0.423812114,0.251281217,0.536679305,0.513656598,0.128343523,0.511655538,0.409422155,0,0.087783697,0.090427923,-0.061097623,0.352483237,0.366676013,0.284442997,0.516143876,0.251643222,0.092245378,0.882697715,105.6363528,20.31032467
568,568,0.2324645,0.390400689,0.382241803,0.491276822,0.361070781,0.795142514,0.350936505,0.032473657,0.644925752,0.81279864,0.168145077,0.608086704,0.197659557,0.331020915,0.58992323,0.566313287,0.480894785,0.631809381,0.344613762,0.42908847,0.249386503,0.533607045,0.569255163,0.126475367,0.515504403,0.370482835,0,0.096565277,0.06296581,-0.055972688,0.378378057,0.361879027,0.284827154,0.591205792,0.259419919,0.100217432,0.894787936,105.6366223,20.31032467
569,569,0.331719159,0.398357078,0.395986415,0.485682862,0.351705416,0.783522,0.342372187,0.034341385,0.646806747,0.814676546,0.172783901,0.60793028,0.190773782,0.347060332,0.583781852,0.575601263,0.524125859,0.673154443,0.354817064,0.439687261,0.245394679,0.535772051,0.555282923,0.126711605,0.521631858,0.401031679,0,0.093307265,0.045129293,0.258117515,0.421688287,0.407251335,0.29728073,0.584784241,0.261930914,0.105030305,0.905474491,105.6368918,20.31032467
570,570,0.325234192,0.397453044,0.427991236,0.508783432,0.351426507,0.788944667,0.348747501,-0.037004934,0.657204799,0.818853358,0.180607817,0.616321747,0.184801587,0.337720417,0.58767752,0.585135836,0.56636572,0.709233973,0.393213131,0.442654972,0.238976114,0.541763834,0.562619432,0.130860021,0.538285271,0.430023136,0,0.10079124,0.049163341,-0.057454466,0.451206746,0.412674804,0.295513212,0.600921895,0.26507957,0.106651138,0.893509007,105.6371613,20.31032467
571,571,0.235979652,0.3889937,0.434271282,0.496993654,0.354216187,0.780231405,0.340136672,0.051523208,0.648398424,0.811756113,0.170475448,0.614523206,0.183646224,0.340444274,0.585054544,0.576197239,0.604986738,0.701137796,0.38010884,0.405791827,0.226472257,0.536389172,0.558115217,0.133109911,0.536700114,0.430238615,0,0.098061048,0.056307359,-0.059638002,0.450298448,0.382162816,0.29041596,0.592439424,0.260763872,0.102171668,0.900433767,105.6374308,20.31032467
572,572,0.38069054,0.406059047,0.570576842,0.266710842,0.483811022,0.789125371,0.332543064,0.090399494,0.650038866,0.696747132,0.202153179,0.626119987,0.269507464,0.343868259,0.544202947,0.487394617,0.853909833,0.244254538,0.425637419,0.244534633,0.228551385,0.464927847,0.434143945,0.128400447,0.514365487,0.007812114,0,-0.060360556,0.028897539,0.147239461,0.586663012,0.165207632,0.303702943,0.682697638,0.252132668,0.25133619,0.840746709,105.6236865,20.31059416
573,573,0.386074263,0.392738349,0.554506358,0.200929155,0.469553737,0.781565669,0.327708404,0.147344696,0.62627567,0.680266795,0.191060882,0.607234242,0.258163515,0.34486974,0.406666088,0.479736567,0.834938585,0.338609274,0.438668679,0.2463054,0.223124276,0.469917663,0.431740377,0.121692186,0.513502969,0.003896345,0,-0.01660131,0.035893776,0.15777878,0.592997827,0.157302096,0.291737533,0.695554255,0.265363693,0.235496816,0.842911697,105.623956,20.31059416
574,574,0.375967647,0.397908532,0.553966729,0.2006111,0.445477375,0.779852981,0.321310303,0.143958275,0.612984376,0.714292895,0.187172068,0.610296638,0.196863965,0.340093122,0.423153342,0.493304888,0.827778167,0.275801679,0.455893154,0.248686195,0.338739004,0.471219347,0.435391689,0.122122273,0.513310128,0.004999043,0,0.000594725,0.039402585,0.169770048,0.596454887,0.142530341,0.290667223,0.689907151,0.271426583,0.238005562,0.858700922,105.6242255,20.31059416
575,575,0.378696025,0.400068672,0.534489572,0.218400829,0.428417897,0.787685025,0.319409853,0.08284269,0.604947323,0.716142427,0.189190218,0.605525174,0.200699423,0.340705631,0.416523546,0.485339496,0.842709167,0.341025394,0.464393504,0.246665495,0.342978189,0.475887583,0.434071792,0.121832739,0.434681882,0.023183135,0,-0.010203123,0.032549607,0.161522423,0.603546448,0.141751723,0.299349906,0.720907761,0.26594139,0.221943471,0.869752335,105.624495,20.31059416
576,576,0.37763487,0.401679653,0.522809767,0.231327825,0.415328729,0.788355454,0.326122886,0.15036215,0.611091902,0.710645808,0.183560597,0.614200169,0.208486046,0.343144254,0.418099855,0.491755171,0.850023625,0.350130153,0.383379634,0.235460915,0.329569135,0.472571065,0.435292796,0.12805604,0.441964246,0.001379685,0,-0.011942541,0.028433565,0.150589307,0.612485559,0.146744956,0.302252571,0.72713725,0.270108159,0.242567907,0.836606685,105.6247645,20.31059416
577,577,0.379383896,0.405588024,0.531324977,0.242729251,0.411702773,0.801667538,0.329797102,0.066367103,0.618009193,0.682752493,0.159337637,0.605693512,0.203052347,0.342202976,0.426144249,0.482991723,0.828921369,0.353410073,0.400329093,0.225970364,0.323688185,0.467460538,0.421583583,0.125782051,0.44293525,0.007218495,0,-0.031125452,-0.106621515,0.138188038,0.602094882,0.148419005,0.275712526,0.704135141,0.270668024,0.224893013,0.875227862,105.625034,20.31059416
578,578,0.383928082,0.409124231,0.53790899,0.223503608,0.371208924,0.802809397,0.326761718,0.063129795,0.632775834,0.645074284,0.140788065,0.604272015,0.180555953,0.34167804,0.472074366,0.486300555,0.838493138,0.356339128,0.391690811,0.221162689,0.33185318,0.469185978,0.389968029,0.126397601,0.440819312,-0.010636093,0,-0.027204602,-0.114973874,0.115669074,0.603985072,0.149936043,0.283757401,0.69782714,0.260610562,0.217943525,0.842225913,105.6253035,20.31059416
579,579,0.380813002,0.415241779,0.533408189,0.207184207,0.350245967,0.804208992,0.322410346,0.138112146,0.632963892,0.649710279,0.137445999,0.595880861,0.177301757,0.345078702,0.484256907,0.484138901,0.805474935,0.350953406,0.38770606,0.219821016,0.35954194,0.477078884,0.363849059,0.128666266,0.440947194,-0.01865764,0,-0.09271949,-0.123934882,0.09444138,0.588389772,0.137987692,0.278032234,0.792172097,0.262561172,0.20982989,0.854464793,105.625573,20.31059416
580,580,0.375688851,0.400832251,0.505437999,0.198524947,0.356457296,0.796802408,0.31768447,0.13909037,0.627208887,0.681485515,0.161718264,0.588224012,0.187360205,0.343694891,0.513399441,0.488254488,0.769458879,0.348267842,0.343198408,0.231165409,0.422778826,0.477443069,0.350330404,0.126026021,0.423376001,-0.048706452,0,-0.129509041,-0.131921633,0.083189022,0.591921672,0.140388543,0.280919978,0.782463665,0.259405697,0.198118834,0.831475581,105.6258425,20.31059416
581,581,0.37369657,0.404435352,0.498986721,0.253131662,0.356543536,0.80187335,0.321655907,0.134204807,0.617349194,0.702763683,0.177481856,0.590974282,0.273195337,0.340259874,0.502504932,0.487930342,0.778136504,0.385082489,0.372368696,0.221920572,0.406377398,0.475895236,0.342989321,0.128064014,0.527812586,-0.113422514,0,-0.13956955,-0.129487691,0.086203439,0.607089847,0.140996054,0.282396442,0.609137593,0.269085312,0.183966726,0.835948929,105.626112,20.31059416
582,582,0.37369657,0.404435352,0.498986721,0.253131662,0.356543536,0.80187335,0.321655907,0.134204807,0.617349194,0.702763683,0.177481856,0.590974282,0.273195337,0.340259874,0.502504932,0.487930342,0.778136504,0.385082489,0.372368696,0.221920572,0.406377398,0.475895236,0.342989321,0.128064014,0.527812586,-0.113422514,0,-0.13956955,-0.129487691,0.086203439,0.607089847,0.140996054,0.282396442,0.609137593,0.269085312,0.183966726,0.835948929,105.6263815,20.31059416
583,583,0.376397413,0.406460982,0.503553821,0.277282036,0.36195333,0.780073026,0.314822175,0.145728829,0.603587675,0.761721921,0.185865569,0.586566703,0.286392067,0.336404077,0.4828412,0.469264061,0.786942216,0.349199145,0.364568355,0.22360109,0.405254889,0.470983816,0.379729396,0.123883315,0.518278553,-0.161302439,0,-0.156820062,-0.126357641,0.093132203,0.585319243,0.14492566,0.27997379,0.604163683,0.253964257,0.177553811,0.829931289,105.626651,20.31059416
584,584,0.376503616,0.399614901,0.5187774,0.229035085,0.364881284,0.788961724,0.32494094,0.156178808,0.605998167,0.791938557,0.196574423,0.599158523,0.280604715,0.347919598,0.460026838,0.474528677,0.799804329,0.382701386,0.368873596,0.234746546,0.416473116,0.471768646,0.422600648,0.121382871,0.528137407,-0.175588702,0,-0.094922227,-0.124875975,0.115166069,0.603701432,0.142739171,0.28529579,0.607231811,0.24905057,0.171394197,0.818840139,105.6269205,20.31059416
585,585,0.379215395,0.386285457,0.516568081,0.248472615,0.359983138,0.757342952,0.320085865,0.161123877,0.612981903,0.782132618,0.200459691,0.587704802,0.25355279,0.33888634,0.464188717,0.469421644,0.664037601,0.379564969,0.307519304,0.232570464,0.412351342,0.474924557,0.42850862,0.121104544,0.510301124,-0.194505769,0,-0.101365419,-0.130229087,0.107874187,0.570245466,0.129251546,0.288783631,0.585903064,0.251195891,0.173931027,0.845507977,105.62719,20.31059416
586,586,0.377245215,0.386413379,0.528061218,0.307597914,0.349379091,0.767540418,0.32475496,0.155118979,0.620112993,0.788006593,0.196744093,0.588987535,0.23374309,0.337797355,0.45835124,0.468917707,0.613976613,0.371658064,0.297764505,0.221785611,0.406773488,0.475672068,0.41339502,0.121355089,0.518380866,-0.184285952,0,-0.103252855,-0.135386083,0.08107562,0.562399103,0.124393325,0.292423204,0.58462317,0.260041068,0.165662072,0.850635115,105.6274595,20.31059416
587,587,0.382243741,0.392063818,0.520000828,0.370029651,0.356638426,0.792260697,0.332477371,0.154110481,0.626977254,0.79044362,0.208245188,0.595491015,0.224294871,0.342421498,0.466406011,0.467420631,0.6318336,0.376695209,0.254530771,0.216874304,0.432115035,0.483696867,0.410166064,0.12134865,0.514647399,-0.166776053,0,-0.106788602,-0.146390567,0.065297231,0.561767373,0.129362839,0.276698552,0.591640658,0.247443721,0.154894118,0.831055681,105.6277289,20.31059416
588,588,0.378374147,0.401140739,0.53019594,0.35570505,0.358013614,0.795676137,0.344296297,0.153652224,0.592259209,0.806976559,0.207868168,0.592510999,0.233740413,0.347362962,0.491367156,0.470588363,0.616520811,0.373774889,0.239147135,0.213109062,0.418025169,0.481431671,0.398676171,0.121230971,0.517907693,-0.148741291,0,-0.109440913,-0.163062086,0.062577513,0.552860142,0.127335499,0.785425677,0.574276403,0.250475279,0.143715133,0.843249023,105.6279984,20.31059416
589,589,0.373445731,0.392200095,0.519214945,0.326987546,0.34770017,0.790406215,0.34594758,0.15496446,0.588268653,0.78745598,0.210292227,0.590557795,0.258125585,0.341616674,0.608052794,0.469915482,0.650530198,0.318487483,0.217754693,0.28273655,0.424466521,0.464809269,0.374739657,0.123158473,0.512345792,-0.109032727,0,-0.100924808,-0.198619891,0.067399362,0.544699835,0.127438469,0.777088839,0.561890789,0.244405793,0.135787551,0.839344718,105.6282679,20.31059416
